cest_timestamp,param_0,param_1
2017-04-28 06:00:00,0.0,0.20200306300587448
2017-04-28 07:00:00,0.0,0.45416095582891886
2017-04-28 08:00:00,0.0,0.9279381703135847
2017-04-28 09:00:00,0.0,1.5949137047272053
2017-04-28 10:00:00,0.0,2.027962487236438
2017-04-28 11:00:00,0.0,2.209368550176152
2017-04-28 12:00:00,0.0,2.3300059530591266
2017-04-28 13:00:00,0.0,2.523867480868604
2017-04-28 14:00:00,0.0,2.6734318903297893
2017-04-28 15:00:00,0.0,2.608177892283697
2017-04-28 16:00:00,0.0,2.1756578013921417
2017-04-28 17:00:00,0.0,1.5530365996798312
2017-04-28 18:00:00,0.0,0.918423976928448
2017-04-28 19:00:00,0.0,0.48859091257493203
2017-04-28 20:00:00,0.0,0.2795627120047658
2017-04-28 21:00:00,0.0,0.22735008952428495
2017-04-28 22:00:00,0.0,0.2390521054329813
2017-04-28 23:00:00,0.0,0.14689532752180343
2017-04-29 00:00:00,0.0,0.181097322905082
2017-04-29 01:00:00,0.0,0.14855549159229303
2017-04-29 02:00:00,0.0,0.23438175591905683
2017-04-29 03:00:00,0.0,0.2376688616860837
2017-04-29 04:00:00,0.0,0.17729275889331905
2017-04-29 05:00:00,0.0,0.22438983483448147
2017-04-29 06:00:00,0.0,0.2542278087692005
2017-04-29 07:00:00,0.0,0.43886232713569534
2017-04-29 08:00:00,0.0,0.7909328536952481
2017-04-29 09:00:00,0.0,1.4222312399759436
2017-04-29 10:00:00,0.0,1.9962334434071922
2017-04-29 11:00:00,0.0,2.4156203624205603
2017-04-29 12:00:00,0.0,2.6672493051968145
2017-04-29 13:00:00,0.0,2.770819884513172
2017-04-29 14:00:00,0.0,2.7938933719920716
2017-04-29 15:00:00,0.0,2.68638076022863
2017-04-29 16:00:00,0.0,2.1953484750748946
2017-04-29 17:00:00,0.0,1.472956573384763
2017-04-29 18:00:00,0.0,0.8545185169806148
2017-04-29 19:00:00,0.0,0.4967999288741937
2017-04-29 20:00:00,0.0,0.32887815847514
2017-04-29 21:00:00,0.0,0.23828061269106204
2017-04-29 22:00:00,0.0,0.21934206378635235
2017-04-29 23:00:00,0.0,0.1989606614349766
2017-04-30 00:00:00,0.0,0.20761182166964284
2017-04-30 01:00:00,0.0,0.15734720324652626
2017-04-30 02:00:00,0.0,0.22355632357809685
2017-04-30 03:00:00,0.0,0.22554240228289077
2017-04-30 04:00:00,0.0,0.24402600496499818
2017-04-30 05:00:00,0.0,0.11813754413312913
2017-04-30 06:00:00,0.0,0.1815370270035898
2017-04-30 07:00:00,0.0,0.5033257999585756
2017-04-30 08:00:00,0.0,0.8705581393535499
2017-04-30 09:00:00,0.0,1.23659011192775
2017-04-30 10:00:00,0.0,1.6523644610851234
2017-04-30 11:00:00,0.0,1.951693459376027
2017-04-30 12:00:00,0.0,2.2028531519984487
2017-04-30 13:00:00,0.0,2.4540602169255386
2017-04-30 14:00:00,0.0,2.4567934437779644
2017-04-30 15:00:00,0.0,2.387844211344196
2017-04-30 16:00:00,0.0,1.916333258853377
2017-04-30 17:00:00,0.0,1.1329169989876147
2017-04-30 18:00:00,0.0,0.5912116488041902
2017-04-30 19:00:00,0.0,0.3572477001986858
2017-04-30 20:00:00,0.0,0.34790120390825074
2017-04-30 21:00:00,0.0,0.30997851756088085
2017-04-30 22:00:00,0.0,0.2670923283093512
2017-04-30 23:00:00,0.0,0.2627676975606244
2017-05-01 00:00:00,0.0,0.2580254460276909
2017-05-01 01:00:00,0.0,0.21877796198568028
2017-05-01 02:00:00,0.0,0.29670170928674167
2017-05-01 03:00:00,0.0,0.33995901505541903
2017-05-01 04:00:00,0.0,0.37280684660094426
2017-05-01 05:00:00,0.0,0.3334581729949629
2017-05-01 06:00:00,0.0,0.35143286779639576
2017-05-01 07:00:00,0.0,0.5020704272209876
2017-05-01 08:00:00,0.0,0.7398884538708721
2017-05-01 09:00:00,0.0,1.0238127604087226
2017-05-01 10:00:00,0.0,1.3651222663564908
2017-05-01 11:00:00,0.0,1.7912986146129168
2017-05-01 12:00:00,0.0,2.0263035355775387
2017-05-01 13:00:00,0.0,2.263848263649192
2017-05-01 14:00:00,0.0,2.3315922015541535
2017-05-01 15:00:00,0.0,2.4039908481189576
2017-05-01 16:00:00,0.0,2.1255408465478247
2017-05-01 17:00:00,0.0,1.471451244539011
2017-05-01 18:00:00,0.0,0.8018330250901433
2017-05-01 19:00:00,0.0,0.3072457246828282
2017-05-01 20:00:00,0.0,0.17423182499119774
2017-05-01 21:00:00,0.0,0.2059799374345635
2017-05-01 22:00:00,0.0,0.13804071441071925
2017-05-01 23:00:00,0.0,0.18656505535154871
2017-05-02 00:00:00,0.0,0.1533930158471415
2017-05-02 01:00:00,0.0,0.1732559182636342
2017-05-02 02:00:00,0.0,0.2387922933114639
2017-05-02 03:00:00,0.0,0.30634066059616416
2017-05-02 04:00:00,0.0,0.32875376767153724
2017-05-02 05:00:00,0.0,0.35208307389334775
2017-05-02 06:00:00,0.0,0.41894690953049807
2017-05-02 07:00:00,0.0,0.5185832245040012
2017-05-02 08:00:00,0.0,0.894291702755963
2017-05-02 09:00:00,0.0,1.363122409034694
2017-05-02 10:00:00,0.0,1.7693512219711651
2017-05-02 11:00:00,0.0,2.053592387823158
2017-05-02 12:00:00,0.0,2.1099071317023306
2017-05-02 13:00:00,0.0,2.180129938534706
2017-05-02 14:00:00,0.0,2.208586103747843
2017-05-02 15:00:00,0.0,2.150229084820108
2017-05-02 16:00:00,0.0,1.8629398000749267
2017-05-02 17:00:00,0.0,1.4107763391631432
2017-05-02 18:00:00,0.0,0.8252296692990535
2017-05-02 19:00:00,0.0,0.39938044349078433
2017-05-02 20:00:00,0.0,0.18403257047369187
2017-05-02 21:00:00,0.0,0.28307018817753127
2017-05-02 22:00:00,0.0,0.23613363287644987
2017-05-02 23:00:00,0.0,0.20211193090457494
2017-05-03 00:00:00,0.0,0.16892801646585226
2017-05-03 01:00:00,0.0,0.16428290168077053
2017-05-03 02:00:00,0.0,0.17906137918709855
2017-05-03 03:00:00,0.0,0.30122649008693697
2017-05-03 04:00:00,0.0,0.29694603032069633
2017-05-03 05:00:00,0.0,0.3204585713545975
2017-05-03 06:00:00,0.0,0.35113404519616914
2017-05-03 07:00:00,0.0,0.5996944432609371
2017-05-03 08:00:00,0.0,0.9562249667399032
2017-05-03 09:00:00,0.0,1.3406702910522716
2017-05-03 10:00:00,0.0,1.7192662101075649
2017-05-03 11:00:00,0.0,1.9585280640471285
2017-05-03 12:00:00,0.0,1.9278494110061348
2017-05-03 13:00:00,0.0,2.0313148516308237
2017-05-03 14:00:00,0.0,2.0933528393047616
2017-05-03 15:00:00,0.0,1.9782471449273902
2017-05-03 16:00:00,0.0,1.6233146964316958
2017-05-03 17:00:00,0.0,1.215468359716182
2017-05-03 18:00:00,0.0,0.7156805375684112
2017-05-03 19:00:00,0.0,0.4401995129395503
2017-05-03 20:00:00,0.0,0.26980850255511923
2017-05-03 21:00:00,0.0,0.295814308007094
2017-05-03 22:00:00,0.0,0.27590170435966754
2017-05-03 23:00:00,0.0,0.22734829300878626
2017-05-04 00:00:00,0.0,0.22660918020394516
2017-05-04 01:00:00,0.0,0.22642273872402793
2017-05-04 02:00:00,0.0,0.24921954789376705
2017-05-04 03:00:00,0.0,0.2908846126894106
2017-05-04 04:00:00,0.0,0.19212779446880535
2017-05-04 05:00:00,0.0,0.23804430756149136
2017-05-04 06:00:00,0.0,0.3803044450710239
2017-05-04 07:00:00,0.0,0.6642560945959017
2017-05-04 08:00:00,0.0,1.0268425265576224
2017-05-04 09:00:00,0.0,1.4873292757209473
2017-05-04 10:00:00,0.0,1.9049563992026006
2017-05-04 11:00:00,0.0,2.053124175791261
2017-05-04 12:00:00,0.0,2.1021692117637523
2017-05-04 13:00:00,0.0,2.2616723996514887
2017-05-04 14:00:00,0.0,2.4359375976835906
2017-05-04 15:00:00,0.0,2.3395551859133006
2017-05-04 16:00:00,0.0,1.96070546001729
2017-05-04 17:00:00,0.0,1.393213541587195
2017-05-04 18:00:00,0.0,0.8541774798746463
2017-05-04 19:00:00,0.0,0.4687261635761627
2017-05-04 20:00:00,0.0,0.22959306552540498
2017-05-04 21:00:00,0.0,0.22242184017541392
2017-05-04 22:00:00,0.0,0.26825293793683447
2017-05-04 23:00:00,0.0,0.20950175785435743
2017-05-05 00:00:00,0.0,0.2018357962463131
2017-05-05 01:00:00,0.0,0.18862944520667324
2017-05-05 02:00:00,0.0,0.2509680831552007
2017-05-05 03:00:00,0.0,0.3027059733682232
2017-05-05 04:00:00,0.0,0.30855982248634833
2017-05-05 05:00:00,0.0,0.3074916987088216
2017-05-05 06:00:00,0.0,0.37324726772552236
2017-05-05 07:00:00,0.0,0.7146848259015762
2017-05-05 08:00:00,0.0,1.0997319080073467
2017-05-05 09:00:00,0.0,1.5128398005986445
2017-05-05 10:00:00,0.0,1.828152706090429
2017-05-05 11:00:00,0.0,1.9231359463930287
2017-05-05 12:00:00,0.0,1.9860263990471454
2017-05-05 13:00:00,0.0,2.0119329619241038
2017-05-05 14:00:00,0.0,2.00941336526952
2017-05-05 15:00:00,0.0,1.94794575103775
2017-05-05 16:00:00,0.0,1.6022078795750359
2017-05-05 17:00:00,0.0,1.0922104704187794
2017-05-05 18:00:00,0.0,0.6683108266904473
2017-05-05 19:00:00,0.0,0.32371836641714075
2017-05-05 20:00:00,0.0,0.2873730000939792
2017-05-05 21:00:00,0.0,0.2858300128728335
2017-05-05 22:00:00,0.0,0.26990431816512556
