cest_timestamp,w1,mu1,std1,w2,mu2,std2
2017-04-28 06:00:00,0.6985380335448712,-0.02976139138852063,0.1475203769405761,0.3014619664551288,0.06896214491187191,0.4564610882443048
2017-04-28 07:00:00,0.8061605078047632,-0.18004378945149963,0.3371380162525248,0.1938394921952369,0.7487854569136213,0.501865683640817
2017-04-28 08:00:00,0.5771774533086074,-0.4810840689549658,0.6629567233337509,0.4228225466913927,0.6567078314994268,0.8551046746964022
2017-04-28 09:00:00,0.5014495758704663,-1.1224769099892378,0.8080127869963626,0.4985504241295336,1.129004295646233,0.9392138320937821
2017-04-28 10:00:00,0.51760708590309,-1.3987701367385346,0.973550167363397,0.48239291409691,1.5008788752233817,1.0868175534057842
2017-04-28 11:00:00,0.5963799708501974,-1.310803813021674,1.157251678335117,0.40362002914980255,1.9368145367980585,1.1419377771782557
2017-04-28 12:00:00,0.5597712507554494,-1.4553975278116291,1.296134032681117,0.44022874924455063,1.8506053861487777,1.3106072949801744
2017-04-28 13:00:00,0.49945976377756696,-1.7689375172600608,1.4100543815050837,0.500540236222433,1.7651190665027072,1.4314262715445283
2017-04-28 14:00:00,0.4421889653600131,-2.130737882669799,1.329074855217461,0.5578110346399868,1.689082361734266,1.4299796669551472
2017-04-28 15:00:00,0.4397754593486924,-2.1404234905093653,1.2115103701806451,0.5602245406513076,1.6802293641851918,1.1522966773960603
2017-04-28 16:00:00,0.4417124079405416,-1.7943387285821544,1.0974991044101678,0.5582875920594583,1.4196655840751382,0.9006504808570369
2017-04-28 17:00:00,0.423331356903968,-1.3388004221146557,0.8096872149499877,0.5766686430960319,0.9828108500482851,0.6972134303018918
2017-04-28 18:00:00,0.3861361449378789,-0.8518664452316073,0.48188205034399983,0.613863855062121,0.5358458922954183,0.48702714492436905
2017-04-28 19:00:00,0.3206562391667938,-0.4943454982223124,0.3041067362664648,0.6793437608332062,0.23333542964254939,0.36169918065872736
2017-04-28 20:00:00,0.3471934538759012,0.07646295116840818,0.08385553353355553,0.6528065461240988,-0.040666620559067446,0.4095422061464568
2017-04-28 21:00:00,0.9212763596576794,-0.06829828899085877,0.23804970805682804,0.07872364034232063,0.799271969369547,0.22616323224644358
2017-04-28 22:00:00,0.3991856846051187,0.0025261820536068846,0.09902646181831239,0.6008143153948812,-0.0016784149223264544,0.38705654703261183
2017-04-28 23:00:00,0.9336511172801568,-0.039788429823031546,0.18339056561557104,0.0663488827198432,0.5598965715211113,0.08752580787106816
2017-04-29 00:00:00,0.6893007404122972,-0.03142732001207116,0.1371898194633269,0.3106992595877029,0.0697229693506235,0.33025199034786995
2017-04-29 01:00:00,0.5673785307865002,-0.011452460611007242,0.09599619288894148,0.4326214692134997,0.015019782275661808,0.285655281881401
2017-04-29 02:00:00,0.553712364240535,-0.08166199244545191,0.18962703863557645,0.44628763575946495,0.10131863686659381,0.29042210983311606
2017-04-29 03:00:00,0.5175380087500339,0.021691175826806353,0.14635616231381657,0.48246199124996625,-0.02326817065064124,0.38833752051284
2017-04-29 04:00:00,0.13155376752408848,-0.42957557356494835,0.235474578800637,0.8684462324759116,0.06507286579812255,0.2177132447443101
2017-04-29 05:00:00,0.2922347058550254,-0.055076131532716954,0.5275036367606759,0.7077652941449745,0.022740811440239206,0.16159500257002168
2017-04-29 06:00:00,0.6732816496306229,-0.10192218416287391,0.19213805490127694,0.3267183503693772,0.21003514559116043,0.32211095983262783
2017-04-29 07:00:00,0.792080447355726,-0.23951591109867332,0.2841468593160726,0.20791955264427403,0.9124484330554188,0.5555155201587837
2017-04-29 08:00:00,0.7662930004672736,-0.39147170179626767,0.529503617808761,0.23370699953272658,1.2835816880421878,0.8550195893610143
2017-04-29 09:00:00,0.6078688396650573,-0.8186199599562383,0.8126172745250043,0.3921311603349427,1.2689977627899112,1.0636137903404592
2017-04-29 10:00:00,0.5638799786246081,-1.2509487539249124,1.0608968214094336,0.43612002137539185,1.6174101670432077,1.2531733488266446
2017-04-29 11:00:00,0.591650606532542,-1.4437373963909974,1.2610323603336822,0.4083493934674581,2.091806967056309,1.415377709661036
